tool	Fondsat 	Fondsat 	Fondsat 	Fondsat 	Fondsat 	Fondsat 	Fondsat 	Fondsat 	Fondsat 	Fondsat 	Fondsat 	Fondsat 
run set	fondsat-minisat.FOND	fondsat-minisat.FOND	fondsat-minisat.FOND	fondsat-minisat.FOND	fondsat-minisat.FOND	fondsat-minisat.FOND	fondsat-glucose.FOND	fondsat-glucose.FOND	fondsat-glucose.FOND	fondsat-glucose.FOND	fondsat-glucose.FOND	fondsat-glucose.FOND
/home/nitin/cfond-asp-private/experiments/benchexec/tasks/	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size
islands_28.yml	true	11.012701	11.015592010691762	55.074816	10.839844	8	true	9.18806	9.190882038325071	68.878336	9.010745	8
islands_29.yml	true	19.374326	19.377452444285154	87.351296	19.197080	8	true	17.681776	17.685737688094378	113.131520	17.493790	8
islands_30.yml	true	30.01932	30.023563327267766	144.625664	29.821454	8	true	30.191319	30.196653351187706	185.999360	29.983392	8
islands_31.yml	true	43.92232	43.92727935872972	192.102400	43.715566	8	true	47.499219	47.50554739125073	272.773120	47.281068	8
islands_32.yml	true	60.090766	60.095809211954474	267.730944	59.873067	8	true	69.679977	69.68891265243292	349.876224	69.451743	8
islands_33.yml	true	78.103952	78.11157560162246	332.709888	77.874417	8	true	97.353416	97.36334783956409	441.700352	97.110763	8
islands_34.yml	true	98.608975	98.61743121407926	409.198592	98.357587	8	true	115.523099	115.53370245359838	620.007424	115.266980	8
islands_35.yml	true	123.369226	123.37954028137028	530.366464	123.105299	8	true	132.560387	132.5736578386277	744.751104	132.293050	8
islands_36.yml	true	150.262438	150.2742744013667	635.228160	149.970339	8	true	143.046432	143.0603429134935	897.400832	142.763042	8
islands_37.yml	true	2.235764	2.23797544836998	19.836928	2.072992	10	true	1.768753	1.7708507906645536	21.577728	1.602971	10
islands_38.yml	true	9.078576	9.080809105187654	29.077504	8.911466	10	true	4.194915	4.19691720046103	30.228480	4.028673	10
islands_39.yml	true	21.685264	21.688893688842654	68.616192	21.513963	10	true	15.393507	15.396767985075712	88.150016	15.221437	10
islands_40.yml	true	44.93834	44.94424412958324	152.526848	44.746309	10	true	41.20875	41.21379283815622	214.237184	41.003641	10
islands_41.yml	true	81.55775	81.56615215167403	265.838592	81.341110	10	true	86.186191	86.19565100595355	383.782912	85.963443	10
islands_42.yml	true	128.680692	128.6933866329491	421.044224	128.444384	10	true	139.744162	139.7571053020656	590.938112	139.505410	10
islands_43.yml	true	188.142886	188.15798166394234	632.999936	187.878297	10	true	171.289572	171.30497859045863	896.339968	171.022357	10
islands_44.yml	true	256.753366	256.7721823491156	836.775936	256.458042	10	true	199.995446	200.015217743814	1184.296960	199.690153	10
islands_45.yml	true	335.396568	335.4215937741101	1080.352768	335.066542	10	true	251.36644	251.3889335244894	1638.592512	251.017580	10
islands_46.yml	true	430.803203	430.8413257859647	1572.315136	430.364778	10	true	337.881379	337.9125056620687	2174.976000	337.375098	10
islands_47.yml	true	536.890826	536.9363297112286	1886.965760	536.382907	10	true	372.883933	372.9654890727252	2615.488512	372.341887	10
islands_48.yml	true	649.959802	650.0180144179612	2226.589696	649.397344	10	true	451.262342	451.30637081712484	3347.922944	450.641506	10
islands_49.yml	true	5.63074	5.633268417790532	25.616384	5.462698	12	true	4.250957	4.253658164292574	30.203904	4.077034	12
islands_50.yml	true	27.957624	27.96155679412186	48.685056	27.794223	12	true	13.365452	13.368988392874599	50.192384	13.174591	12
islands_51.yml	true	69.674259	69.6811790112406	152.031232	69.496168	12	true	52.864949	52.8728284612298	201.891840	52.682054	12
islands_52.yml	true	165.863632	165.87767785042524	363.028480	165.645196	12	true	150.235719	150.2491865400225	526.327808	150.004619	12
islands_53.yml	true	278.892246	278.9202077705413	665.731072	278.641171	12	true	229.815693	229.86294399015605	1018.646528	229.569309	12
islands_54.yml	true	448.528939	448.56414689682424	1097.248768	448.225988	12	true	305.031953	305.059608111158	1534.447616	304.705719	12
islands_55.yml	true	608.893973	608.938270861283	1651.490816	608.522019	12	true	440.799391	440.8402925543487	2349.633536	440.401522	12
islands_56.yml	true	852.513317	852.5779683627188	2355.261440	851.954676	12	true	574.965249	575.0848693121225	3292.479488	574.404765	12
islands_57.yml	true	1138.74915	1138.8329089581966	2990.071808	1138.098935	12	OUT OF MEMORY (false)	619.450317	619.1889460943639	4096.000000	-1	-1
islands_58.yml	true	1429.246874	1429.5246743150055	3969.126400	1428.618252	12	OUT OF MEMORY (false)	525.916131	525.6715691760182	4096.000000	-1	-1
islands_59.yml	OUT OF MEMORY (false)	1442.689745	1442.5345373544842	4096.000000	-1	-1	OUT OF MEMORY (false)	508.194421	507.9783563539386	4096.000000	-1	-1
islands_60.yml	OUT OF MEMORY (false)	1141.235904	1141.077298199758	4096.000000	-1	-1	OUT OF MEMORY (false)	341.675254	341.3851466178894	4096.000000	-1	-1
miner_01.yml	true	23.154572	23.158333893865347	42.311680	22.985692	18	true	10.999466	11.002801839262247	48.586752	10.830164	18
miner_02.yml	true	15.862288	15.866869939491153	37.769216	15.693950	15	true	8.600001	8.603108683601022	43.802624	8.422845	15
miner_03.yml	true	23.96068	23.96409229375422	50.098176	23.795770	14	true	10.708202	10.711262108758092	50.888704	10.525573	14
miner_04.yml	true	68.963395	68.97110028751194	97.931264	68.797809	17	true	39.479226	39.48530897498131	111.046656	39.303567	17
miner_05.yml	true	51.848348	51.853552389889956	79.564800	51.680077	19	true	33.32029	33.32568043284118	98.471936	33.147416	19
miner_06.yml	true	65.034024	65.040377356112	95.416320	64.864218	18	true	47.845171	47.85196653753519	124.628992	47.672852	18
miner_07.yml	true	116.25544	116.26508136093616	130.535424	116.086262	20	true	75.896734	75.91251121275127	163.557376	75.724964	20
miner_08.yml	true	84.328576	84.33814573287964	117.084160	84.158826	18	true	62.266167	62.2740954849869	149.864448	62.089175	18
miner_09.yml	true	107.331765	107.34165959991515	132.055040	107.159640	19	true	78.847215	78.85619869828224	172.154880	78.660855	19
miner_10.yml	true	75.879578	75.89664631150663	116.428800	75.716018	17	true	58.70385	58.71588595584035	143.872000	58.524305	17
miner_11.yml	true	84.698099	84.70788187719882	118.067200	84.523644	19	true	61.691024	61.69962042570114	143.675392	61.521771	19
miner_12.yml	true	67.338072	67.35162093117833	87.953408	67.172339	17	true	37.113791	37.12314223870635	108.158976	36.944806	17
miner_13.yml	true	56.656083	56.661196848377585	92.094464	56.486222	17	true	41.975335	41.98079168982804	115.228672	41.791497	17
miner_14.yml	true	151.778322	151.79107565060258	156.094464	151.597005	19	true	96.980831	96.99182265624404	199.933952	96.802320	19
miner_15.yml	true	133.935874	133.94563670828938	162.533376	133.758845	20	true	100.443641	100.46532985754311	201.310208	100.276395	20
miner_16.yml	true	142.915733	142.9296187814325	174.133248	142.733704	16	true	122.459701	122.4706070125103	240.611328	122.271173	16
miner_17.yml	true	192.544426	192.58309006877244	202.723328	192.390352	18	true	143.03519	143.04801557026803	259.293184	142.853542	18
miner_18.yml	true	188.806869	188.82237809337676	171.585536	188.632242	19	true	90.849642	90.86783318594098	193.388544	90.676758	19
miner_19.yml	true	317.570614	317.59437422454357	268.988416	317.392293	21	true	232.026275	232.04523369669914	345.272320	231.837008	21
miner_20.yml	true	181.573214	181.59065293334424	212.135936	181.396025	19	true	155.673556	155.70717365853488	270.139392	155.491575	19
miner_21.yml	true	241.165435	241.2119569517672	227.799040	241.015244	23	true	183.851897	183.86723531410098	291.753984	183.669544	23
miner_22.yml	true	416.500965	416.53382345847785	319.148032	416.324536	26	true	290.272091	290.3271636310965	391.725056	290.099236	26
miner_23.yml	true	269.964503	269.9910583626479	271.421440	269.786901	22	true	208.041722	208.0632161833346	324.861952	207.841939	22
miner_24.yml	true	422.425397	422.5146801639348	349.798400	422.299760	22	true	325.660629	325.6858807876706	439.930880	325.471286	22
miner_25.yml	true	162.797349	162.81135963834822	182.894592	162.620912	20	true	126.089874	126.10222208872437	237.334528	125.903434	20
miner_26.yml	true	174.635973	174.65044830553234	196.816896	174.453642	19	true	139.095715	139.12558057531714	255.467520	138.918490	19
miner_27.yml	true	313.212989	313.2378636188805	293.810176	313.033022	22	true	248.186301	248.2061030138284	359.567360	248.003055	22
miner_28.yml	true	280.645702	280.66840316168964	263.065600	280.466545	22	true	211.153575	211.16995199956	322.297856	210.966788	22
miner_29.yml	true	188.304782	188.32189064845443	223.666176	188.125370	19	true	160.275171	160.3089461978525	280.825856	160.103557	19
miner_30.yml	true	151.762565	151.77605430968106	193.339392	151.580206	17	true	128.255822	128.2819042634219	244.178944	128.089523	17
miner_31.yml	true	181.182467	181.2199726011604	189.591552	181.025376	19	true	125.383668	125.3958592209965	236.113920	125.193866	19
miner_32.yml	true	657.104456	657.1538339722902	500.240384	656.908977	24	true	530.215872	530.2570573147386	640.151552	530.016219	24
miner_33.yml	true	514.439978	514.4792089816183	401.739776	514.258178	22	true	356.388969	356.45883736386895	488.927232	356.229602	22
miner_34.yml	true	276.44699	276.4686638265848	262.848512	276.259908	20	true	216.453497	216.47244882024825	340.545536	216.257540	20
miner_35.yml	true	326.279531	326.3035569600761	304.132096	326.096743	18	true	246.482778	246.50735235586762	387.944448	246.290039	18
miner_36.yml	true	253.086693	253.14038674160838	255.463424	252.934536	19	true	215.605007	215.64715836010873	335.904768	215.432677	19
miner_37.yml	true	391.215257	391.24755729548633	313.552896	391.027063	21	true	271.61744	271.6399495974183	385.282048	271.423458	21
miner_38.yml	true	760.57497	760.6319150850177	556.007424	760.383803	22	true	572.570065	572.6159956529737	713.773056	572.356522	22
miner_39.yml	true	873.968356	874.1502907574177	597.680128	873.897747	24	true	700.791055	700.9304293747991	792.961024	700.658985	24
miner_40.yml	true	595.035418	595.0813742037863	432.828416	594.852726	23	true	431.487455	431.5214121360332	536.514560	431.290697	23
miner_41.yml	true	505.45338	505.4923039767891	406.044672	505.272557	22	true	369.785439	369.8132653273642	499.437568	369.574619	22
miner_42.yml	true	460.897282	460.93305801972747	391.909376	460.715273	21	true	359.093841	359.1249527223408	489.660416	358.885870	21
miner_43.yml	true	629.976463	630.0196368265897	491.335680	629.787964	22	true	515.041549	515.0808144323528	622.714880	514.828451	22
miner_44.yml	true	474.902821	474.93664274550974	411.373568	474.713876	22	true	370.502662	370.58277650922537	503.918592	370.345226	22
miner_45.yml	true	2111.428913	2111.5923295449466	1097.551872	2111.262320	28	true	1583.240771	1583.3546550851315	1406.078976	1583.037872	28
miner_46.yml	true	1136.301885	1136.3887928910553	743.759872	1136.121874	26	true	882.183271	882.241924772039	938.532864	881.957105	26
miner_47.yml	true	1540.209401	1540.5012536607683	876.126208	1540.217699	25	true	1113.428688	1113.506150988862	1090.625536	1113.212615	25
miner_48.yml	true	1219.490018	1219.578781425953	800.915456	1219.304789	24	true	987.139336	987.209311209619	1017.999360	986.914743	24
miner_49.yml	true	1429.84895	1429.9497212488204	824.696832	1429.661428	28	true	1114.902988	1115.1212880183011	1078.018048	1114.832379	28
miner_50.yml	true	1065.839707	1065.916070587933	727.502848	1065.651207	24	true	872.371781	872.4372793044895	916.299776	872.141891	24
miner_51.yml	true	2349.037668	2349.2052711304277	1245.237248	2348.874890	25	true	1830.337115	1830.4630749933422	1622.016000	1830.122665	25
spiky-tireworld_01.yml	true	1963.610726	1963.7659679744393	621.268992	1963.593114	23	true	262.363225	262.38351902365685	208.744448	262.209413	23
spiky-tireworld_02.yml	true	1949.096638	1949.2465547788888	523.816960	1949.075462	23	true	215.798399	215.81826408207417	187.478016	215.639647	23
spiky-tireworld_03.yml	true	2044.964597	2045.1278213430196	586.354688	2044.954556	23	true	355.864997	355.89270074665546	289.153024	355.712060	23
spiky-tireworld_04.yml	true	467.04783	467.1252437271178	193.691648	466.956474	23	true	87.209517	87.2184571698308	133.640192	87.021457	23
spiky-tireworld_05.yml	true	5545.63392	5546.035329978913	1520.316416	5545.855922	23	true	528.699871	528.7396585308015	337.260544	528.559354	23
spiky-tireworld_06.yml	true	4164.285509	4164.61267468147	1220.743168	4164.428774	23	true	434.630636	434.7215018775314	313.884672	434.538621	23
spiky-tireworld_07.yml	true	5239.462511	5240.425418037921	1204.961280	5240.240656	23	true	818.666098	818.7254422996193	457.089024	818.545576	23
spiky-tireworld_08.yml	true	5104.617328	5104.985564535484	1240.461312	5104.807991	23	true	540.82374	540.8635609820485	349.782016	540.666183	23
spiky-tireworld_09.yml	true	8101.142507	8101.785433864221	1987.084288	8101.600859	23	true	994.39157	994.4678973220289	484.884480	994.284269	23
spiky-tireworld_10.yml	true	10447.714421	10448.518099527806	2363.744256	10448.321994	23	true	1112.172708	1112.274424413219	567.369728	1112.077033	23
spiky-tireworld_11.yml	false	14398.834344	14399.906740993261	2865.598464	-1	-1	true	8908.821759	8910.588331595063	1154.809856	8910.385088	27
tireworld-truck_01.yml	true	3.441909	3.443783374503255	19.062784	3.279671	11	true	1.267299	1.2694556154310703	18.911232	1.097256	11
tireworld-truck_02.yml	true	0.998247	1.0001049228012562	18.972672	0.832766	9	true	0.620796	0.6228917594999075	18.870272	0.449093	9
tireworld-truck_03.yml	true	1.302609	1.3044789917767048	18.890752	1.139017	9	true	0.859474	0.8614811766892672	19.120128	0.685259	9
tireworld-truck_04.yml	true	4.807468	4.8094861675053835	19.070976	4.645777	11	true	1.488962	1.4913427624851465	19.173376	1.317347	11
tireworld-truck_05.yml	true	6.976417	6.978718286380172	21.434368	6.812720	11	true	2.057425	2.059755029156804	21.811200	1.889137	11
tireworld-truck_06.yml	true	1.848443	1.8501360341906548	19.161088	1.686419	9	true	1.136752	1.1388031095266342	19.136512	0.966114	9
tireworld-truck_07.yml	true	2.040796	2.0425087958574295	19.226624	1.875941	9	true	1.346028	1.348189638927579	19.808256	1.172183	9
tireworld-truck_08.yml	true	7.320965	7.323084240779281	22.491136	7.159431	11	true	2.34638	2.3487285748124123	23.306240	2.173156	11
tireworld-truck_09.yml	true	6.845979	6.848336482420564	23.400448	6.680914	11	true	3.001696	3.004002606496215	26.259456	2.828513	11
tireworld-truck_11.yml	true	2.313602	2.3154226820915937	19.390464	2.144211	9	true	1.514619	1.5168478284031153	21.352448	1.338567	9
tireworld-truck_12.yml	true	220.580344	220.6014462877065	91.213824	220.433865	14	true	16.327655	16.3313500713557	41.259008	16.159036	14
tireworld-truck_13.yml	true	97.238051	97.25010438449681	94.097408	97.079266	14	true	20.316169	20.31982303224504	61.091840	20.144232	14
tireworld-truck_14.yml	true	108.106645	108.11856472119689	90.861568	107.945856	14	true	16.910364	16.913515841588378	47.788032	16.744105	14
tireworld-truck_15.yml	true	453.622661	453.66310258209705	160.649216	453.492258	14	true	28.628853	28.63339970074594	54.382592	28.461939	14
tireworld-truck_16.yml	true	1.514501	1.516381086781621	18.956288	1.349547	10	true	0.834654	0.8364871684461832	18.968576	0.670022	10
tireworld-truck_17.yml	true	3.915143	3.9171649161726236	19.005440	3.752552	12	true	1.761954	1.7644163966178894	20.176896	1.585331	12
tireworld-truck_18.yml	true	8.566969	8.569158533588052	22.671360	8.402201	12	true	2.158805	2.1611852385103703	21.450752	1.984006	12
tireworld-truck_19.yml	true	39.259323	39.265210289508104	42.983424	39.088840	14	true	5.894464	5.897280113771558	29.671424	5.717602	14
tireworld-truck_20.yml	true	45.213015	45.21790815144777	52.547584	45.046598	14	true	7.321552	7.324162868782878	37.183488	7.156169	14
tireworld-truck_21.yml	true	8.546145	8.549259377643466	24.485888	8.383667	12	true	3.458756	3.4613628517836332	26.918912	3.285898	12
tireworld-truck_22.yml	true	8.140238	8.143436189740896	24.584192	7.975413	12	true	3.85276	3.8556046579033136	28.385280	3.680927	12
tireworld-truck_23.yml	true	37.312306	37.31612488627434	44.617728	37.147065	14	true	7.236403	7.238775042816997	33.968128	7.068010	14
tireworld-truck_24.yml	true	47.189478	47.194424510002136	54.288384	47.028245	14	true	8.9616	8.964603766798973	40.271872	8.791401	14
tireworld-truck_25.yml	true	9.299653	9.302339747548103	25.153536	9.133739	12	true	4.662554	4.66507214307785	31.752192	4.488056	12
tireworld-truck_26.yml	true	1116.953484	1117.0515546966344	255.160320	1116.869266	17	true	82.387139	82.39465044811368	81.072128	82.216172	17
tireworld-truck_27.yml	true	181.603662	181.62217265367508	86.650880	181.453276	15	true	18.642516	18.646351363509893	49.995776	18.479519	15
tireworld-truck_28.yml	true	215.588153	215.60785122029483	121.335808	215.441138	15	true	25.913236	25.91714415885508	55.115776	25.748781	15
tireworld-truck_29.yml	true	1030.356487	1030.44050597772	267.055104	1030.276135	17	true	197.563481	197.57932972721756	124.489728	197.405315	17
tireworld-truck_30.yml	true	2679.395706	2679.611359136179	458.166272	2679.442236	17	true	123.098973	123.10857789590955	114.790400	122.939702	17
tireworld-truck_31.yml	true	179.079419	179.12138856761158	84.582400	178.956147	15	true	19.362177	19.36609453521669	49.893376	19.188745	15
tireworld-truck_32.yml	true	189.297473	189.31479553319514	117.084160	189.144387	15	true	26.782547	26.786433206871152	61.509632	26.609730	15
tireworld-truck_33.yml	true	728.684151	728.8509354367852	268.779520	728.679782	17	true	112.995102	113.00722632929683	126.455808	112.819924	17
tireworld-truck_34.yml	true	8.248815	8.25133964791894	22.536192	8.076458	13	true	2.246537	2.2486535497009754	21.053440	2.080938	13
tireworld-truck_35.yml	true	27.705162	27.70918422192335	33.402880	27.541654	15	true	5.495706	5.499478431418538	31.952896	5.326661	15
tireworld-truck_36.yml	true	56.409112	56.41528846509755	47.951872	56.246777	15	true	7.154245	7.156965998932719	34.783232	6.977515	15
tireworld-truck_37.yml	true	9.091661	9.093902541324496	24.154112	8.925449	13	true	3.339729	3.342848025262356	26.025984	3.175066	13
tireworld-truck_38.yml	true	15.542802	15.546093622222543	31.117312	15.376388	13	true	4.600863	4.603163182735443	30.973952	4.433735	13
tireworld-truck_39.yml	true	57.757508	57.763649839907885	57.503744	57.594338	15	true	8.664384	8.667262898758054	37.351424	8.496587	15
tireworld-truck_40.yml	true	244.550429	244.5705662611872	120.352768	244.399898	17	true	29.262663	29.267285704612732	71.012352	29.096566	17
tireworld-truck_41.yml	true	50.855576	50.86134175956249	50.036736	50.692449	15	true	13.075114	13.078153006732464	50.282496	12.898669	15
tireworld-truck_42.yml	true	248.923104	248.94390436075628	142.651392	248.773161	17	true	30.002381	30.00702989473939	62.152704	29.823486	17
tireworld-truck_43.yml	true	237.980678	238.00506985001266	110.264320	237.828134	17	true	30.260956	30.265379078686237	65.994752	30.078369	17
tireworld-truck_44.yml	true	41.991079	41.9959452599287	46.477312	41.827117	15	true	14.17648	14.179719319567084	51.425280	14.004449	15
tireworld-truck_45.yml	true	218.973528	218.9940966181457	139.452416	218.824286	17	true	36.896537	36.90190896205604	88.477696	36.724672	17
tireworld-truck_46.yml	true	269.951772	269.9770766403526	144.076800	269.800159	16	true	23.393441	23.39710983261466	62.308352	23.219072	16
tireworld-truck_47.yml	true	960.866665	960.9428121484816	242.016256	960.773342	18	true	90.031572	90.04430845752358	91.942912	89.862616	18
tireworld-truck_48.yml	true	3254.827482	3255.0900079868734	551.178240	3254.913129	18	true	189.968008	189.98267797753215	121.049088	189.813774	18
tireworld-truck_49.yml	true	1251.492813	1251.7549766413867	357.662720	1251.581386	18	true	115.78278	115.79558624140918	119.721984	115.617904	18
tireworld-truck_50.yml	true	7134.402225	7134.9617813471705	858.681344	7134.774511	20	true	783.424049	783.4973119478673	200.986624	783.316540	20
tireworld-truck_51.yml	true	7262.890164	7263.520362094045	818.012160	7263.348478	20	true	798.668267	798.7372902221978	198.746112	798.566375	20
tireworld-truck_52.yml	true	10976.067213	10978.444347124547	1187.753984	10978.272547	20	true	649.249716	649.3056105524302	193.941504	649.110877	20
tireworld-truck_53.yml	true	1447.610635	1447.707671366632	433.926144	1447.528692	18	true	97.930551	97.94215206801891	90.124288	97.763450	18
tireworld-truck_54.yml	true	430.341791	430.3776639997959	199.086080	430.208994	16	true	23.349282	23.35422394052148	54.464512	23.177970	16
tireworld-truck_55.yml	true	173.306108	173.31906378269196	91.201536	173.148606	16	true	26.339032	26.343355286866426	62.025728	26.164322	16
tireworld-truck_56.yml	true	2769.319528	2769.565870665014	728.494080	2769.393104	18	true	127.380229	127.3917619343847	134.496256	127.215431	18
tireworld-truck_57.yml	true	1460.503298	1460.6099257636815	499.838976	1460.442714	18	true	157.132505	157.14807718247175	144.932864	156.970237	18
tireworld-truck_58.yml	true	16.142665	16.145476380363107	29.212672	15.982198	14	true	3.340762	3.3429822139441967	25.432064	3.177706	14
tireworld-truck_59.yml	true	50.044186	50.04931607097387	49.324032	49.881976	16	true	7.130817	7.133785458281636	33.931264	6.962896	16
tireworld-truck_60.yml	true	60.925115	60.93081966228783	56.082432	60.765097	16	true	11.348562	11.354417283087969	43.708416	11.180451	16
tireworld-truck_61.yml	true	18.438116	18.441816814243793	36.093952	18.271319	14	true	4.68162	4.684615101665258	28.958720	4.506333	14
tireworld-truck_62.yml	true	63.279021	63.28630154579878	55.775232	63.108743	16	true	14.622955	14.626797545701265	49.074176	14.444360	16
tireworld-truck_63.yml	true	75.290865	75.29720547795296	64.016384	75.132763	16	true	13.189556	13.193244567140937	47.136768	13.022190	16
tireworld-truck_64.yml	true	379.071976	379.09584331698716	181.698560	378.923739	18	true	42.459259	42.46545653231442	72.318976	42.293322	18
tireworld-truck_65.yml	true	1430.352226	1430.4664367828518	383.221760	1430.293171	18	true	47.687603	47.69364810362458	98.209792	47.510400	18
tireworld-truck_66.yml	true	94.37325	94.38282082043588	78.028800	94.212917	16	true	19.654747	19.65861547552049	59.412480	19.466294	16
tireworld-truck_67.yml	true	1261.288068	1261.3825356960297	341.897216	1261.214036	19	true	83.151184	83.16024358943105	93.032448	82.979236	19
tireworld-truck_68.yml	true	4851.258116	4851.6436476726085	656.662528	4851.475472	21	true	597.223722	597.2786736115813	187.146240	597.108533	21
tireworld-truck_69.yml	true	408.120038	408.15234665200114	177.389568	407.987158	17	true	37.55444	37.56041701696813	63.791104	37.379170	17
tireworld-truck_70.yml	true	2909.938551	2910.172662490979	818.176000	2910.000144	19	true	211.816385	211.83405425585806	154.505216	211.647918	19
tireworld-truck_71.yml	true	7782.072404	7782.722265638411	1389.445120	7782.546732	21	true	904.647174	904.7219227161258	259.641344	904.534506	21
tireworld-truck_72.yml	false	14398.62785	14399.639870200306	1557.028864	-1	-1	true	5758.119812	5758.547286612913	428.990464	5758.367026	23
tireworld-truck_73.yml	true	7441.031114	7441.67629369162	1214.660608	7441.499781	21	true	1103.975824	1104.0649485755712	286.736384	1103.885257	21
tireworld-truck_74.yml	true	1289.756335	1289.8826643582433	371.707904	1289.710940	19	true	109.263431	109.27555607445538	130.166784	109.095166	19
tireworld-truck_75.yml	true	230.774225	230.79339216277003	116.404224	230.626141	17	true	35.442405	35.4483556188643	70.377472	35.266929	17
tireworld_01.yml	false	1898.032324	1898.192726869136	1280.761856	1897.827359	-1	false	1469.401788	1469.5332933347672	1917.669376	1469.141795	-1
tireworld_02.yml	true	0.34395	0.34579773247241974	19.226624	0.178973	3	true	0.341876	0.34387338906526566	19.214336	0.170363	3
tireworld_03.yml	true	0.516659	0.5188214965164661	19.062784	0.354132	5	true	0.485215	0.4871264025568962	19.308544	0.314253	5
tireworld_04.yml	true	2.120167	2.12216554582119	19.623936	1.956664	8	true	1.770798	1.7732935789972544	21.946368	1.598416	8
tireworld_05.yml	true	0.567228	0.5688327699899673	19.214336	0.406996	5	true	0.538173	0.5402586031705141	19.386368	0.370039	5
tireworld_06.yml	true	0.631463	0.6330885980278254	19.251200	0.472762	5	true	0.595759	0.5981895886361599	19.296256	0.425159	5
tireworld_07.yml	true	2.406369	2.4087217897176743	19.750912	2.243901	9	true	1.982449	1.9854283444583416	22.810624	1.817820	9
tireworld_08.yml	true	2.875601	2.877448270097375	20.291584	2.713377	8	true	1.901114	1.9030171427875757	22.388736	1.736781	8
tireworld_09.yml	false	8168.655605	8169.336299596354	2279.743488	8168.900420	-1	false	3628.385205	3628.685924489051	2735.443968	3628.234846	-1
tireworld_10.yml	true	0.61542	0.6171207558363676	19.836928	0.453324	3	true	0.599796	0.6017112489789724	19.976192	0.430438	3
tireworld_11.yml	true	0.937365	0.939115084707737	19.734528	0.774534	5	true	0.865666	0.8677223492413759	19.845120	0.699541	5
tireworld_12.yml	true	0.843312	0.8453654516488314	20.275200	0.677221	3	true	0.806861	0.8087338954210281	20.271104	0.640111	3
tireworld_13.yml	true	2.658575	2.660413172096014	22.286336	2.495154	5	true	2.544331	2.546380400657654	24.776704	2.378949	5
tireworld_14.yml	true	44.445029	44.45068955980241	57.757696	44.280565	11	true	10.838207	10.841145258396864	45.273088	10.667257	11
tireworld_15.yml	false	14398.678369	14399.7886762321	1613.000704	-1	-1	TIMEOUT (false)	14401.045409	14402.132656322792	640.823296	-1	-1
triangle-tireworld_01.yml	true	0.405727	0.4073853362351656	18.722816	0.240992	8	true	0.368927	0.37100405991077423	18.710528	0.199187	8
triangle-tireworld_02.yml	true	59.537012	59.5435559283942	43.356160	59.373980	16	true	6.146088	6.149004144594073	32.763904	5.975491	16
triangle-tireworld_03.yml	true	4310.645006	4310.979123216122	969.859072	4310.810769	24	true	141.986383	141.99943867698312	124.985344	141.824192	24
triangle-tireworld_04.yml	false	14399.319731	14400.485208773986	2780.663808	-1	-1	true	1330.656014	1330.7519572339952	235.626496	1330.554586	32
triangle-tireworld_05.yml	false	14397.226321	14400.548816291615	1770.180608	-1	-1	true	5560.596678	5561.052882440388	438.697984	5560.855857	40
triangle-tireworld_06.yml	false	14398.607895	14399.728460010141	1879.601152	-1	-1	TIMEOUT (false)	14401.043891	14402.091383825988	774.606848	-1	-1
triangle-tireworld_07.yml	false	14398.705716	14399.824794828892	1715.548160	-1	-1	TIMEOUT (false)	14401.043937	14402.181366281584	760.061952	-1	-1
triangle-tireworld_08.yml	false	14398.21911	14399.43945427239	2151.051264	-1	-1	TIMEOUT (false)	14401.069416	14402.131814194843	866.934784	-1	-1
triangle-tireworld_09.yml	false	14398.946851	14400.138129955158	1879.851008	-1	-1	TIMEOUT (false)	14401.008729	14402.149157747626	940.769280	-1	-1
triangle-tireworld_10.yml	false	14399.633014	14400.723172912374	2038.181888	-1	-1	TIMEOUT (false)	14401.088391	14402.10220324248	1163.214848	-1	-1
triangle-tireworld_11.yml	false	14399.196679	14400.205521252006	1868.910592	-1	-1	TIMEOUT (false)	14401.054428	14402.11617609486	1190.428672	-1	-1
triangle-tireworld_12.yml	false	14399.534053	14400.669657742605	2417.836032	-1	-1	TIMEOUT (false)	14401.073837	14403.84896488674	1378.934784	-1	-1
triangle-tireworld_13.yml	false	14396.691209	14400.133615002036	2249.166848	-1	-1	TIMEOUT (false)	14401.083945	14402.143043225631	1327.562752	-1	-1
triangle-tireworld_14.yml	false	14399.19498	14400.283965114504	1905.336320	-1	-1	TIMEOUT (false)	14401.091542	14402.096948888153	1537.343488	-1	-1
triangle-tireworld_15.yml	false	14399.395321	14400.453574465588	2164.719616	-1	-1	TIMEOUT (false)	14401.098348	14402.081980692223	1655.717888	-1	-1
triangle-tireworld_16.yml	false	14399.565529	14400.692018572241	2354.466816	-1	-1	TIMEOUT (false)	14401.137914	14402.089758533984	1772.740608	-1	-1
triangle-tireworld_17.yml	false	14398.870166	14399.990128006786	2380.214272	-1	-1	TIMEOUT (false)	14401.105433	14402.180979855359	2086.359040	-1	-1
triangle-tireworld_18.yml	false	14398.940401	14399.98963345401	2093.334528	-1	-1	TIMEOUT (false)	14401.120273	14402.08752294071	2130.665472	-1	-1
triangle-tireworld_19.yml	false	14399.333322	14400.408347167075	2664.718336	-1	-1	TIMEOUT (false)	14401.131148	14402.079163383693	2418.864128	-1	-1
