,domain,instance,planner,type,solved,SAT,time,memory,timeout,memoryout,policysize
684,miner,p38,asp2-reg-4h,asp,True,True,590.8329181885347,1559.33984375,False,False,22
685,miner,p38,asp2-reg-undo-4h,asp,True,True,780.5196333420463,1963.75390625,False,False,22
686,miner,p38,asp2-reg-kb-4h,asp,True,True,475.9975332529284,1601.35546875,False,False,22
696,miner,p40,asp2-reg-4h,asp,True,True,492.7290531592444,1304.55078125,False,False,23
697,miner,p40,asp2-reg-undo-4h,asp,True,True,559.7628556299023,1682.49609375,False,False,23
698,miner,p40,asp2-reg-kb-4h,asp,True,True,386.63965951791033,1365.66796875,False,False,23
708,miner,p46,asp2-reg-4h,asp,True,True,1282.496621446684,2184.99609375,False,False,26
709,miner,p46,asp2-reg-undo-4h,asp,True,True,1273.9403231921606,2747.41796875,False,False,26
710,miner,p46,asp2-reg-kb-4h,asp,True,True,788.5351415858604,2447.08203125,False,False,26
720,miner,p32,asp2-reg-4h,asp,True,True,675.7543626353145,1503.09765625,False,False,24
721,miner,p32,asp2-reg-undo-4h,asp,True,True,759.7572171511129,1916.1328125,False,False,24
722,miner,p32,asp2-reg-kb-4h,asp,True,True,471.0559954000637,1437.7421875,False,False,24
732,miner,p05,asp2-reg-4h,asp,True,True,21.47933009918779,1.0546875,False,False,19
733,miner,p05,asp2-reg-undo-4h,asp,True,True,28.34973887028173,1.28125,False,False,19
734,miner,p05,asp2-reg-kb-4h,asp,True,True,27.259577091783285,1.26953125,False,False,19
744,miner,p34,asp2-reg-4h,asp,True,True,258.5657643089071,806.2734375,False,False,20
745,miner,p34,asp2-reg-undo-4h,asp,True,True,286.43323274794966,1024.859375,False,False,20
746,miner,p34,asp2-reg-kb-4h,asp,True,True,186.7492167619057,893.6953125,False,False,20
756,miner,p33,asp2-reg-4h,asp,True,True,374.4764294968918,1168.58984375,False,False,22
757,miner,p33,asp2-reg-undo-4h,asp,True,True,444.3476449511945,1514.91015625,False,False,22
758,miner,p33,asp2-reg-kb-4h,asp,True,True,278.27147950977087,1331.08984375,False,False,22
768,miner,p45,asp2-reg-4h,asp,True,True,1689.9589452911168,3128.13671875,False,False,28
769,miner,p45,asp2-reg-undo-4h,asp,True,True,1797.279124113731,3982.80078125,False,False,28
770,miner,p45,asp2-reg-kb-4h,asp,True,True,1182.9301252379082,3486.51171875,False,False,28
780,miner,p28,asp2-reg-4h,asp,True,True,245.3347693476826,800.63671875,False,False,22
781,miner,p28,asp2-reg-undo-4h,asp,True,True,289.1842221929692,1031.68359375,False,False,22
782,miner,p28,asp2-reg-kb-4h,asp,True,True,190.80720245698467,757.61328125,False,False,22
792,miner,p43,asp2-reg-4h,asp,True,True,560.5977001432329,1437.296875,False,False,22
793,miner,p43,asp2-reg-undo-4h,asp,True,True,576.2033440200612,1821.85546875,False,False,22
794,miner,p43,asp2-reg-kb-4h,asp,True,True,415.6890822243877,1497.8046875,False,False,22
804,miner,p39,asp2-reg-4h,asp,True,True,787.0038341870531,1818.296875,False,False,24
805,miner,p39,asp2-reg-undo-4h,asp,True,True,886.639253535308,2279.453125,False,False,24
806,miner,p39,asp2-reg-kb-4h,asp,True,True,578.8685351028107,1996.44140625,False,False,24
816,miner,p21,asp2-reg-4h,asp,True,True,242.9015605468303,731.296875,False,False,23
817,miner,p21,asp2-reg-undo-4h,asp,True,True,270.9802266629413,921.3203125,False,False,23
818,miner,p21,asp2-reg-kb-4h,asp,True,True,154.34303187998012,814.91796875,False,False,23
828,miner,p11,asp2-reg-4h,asp,True,True,40.8832635357976,332.77734375,False,False,19
829,miner,p11,asp2-reg-undo-4h,asp,True,True,52.99280388094485,253.265625,False,False,19
830,miner,p11,asp2-reg-kb-4h,asp,True,True,53.59801461268216,151.55078125,False,False,19
840,miner,p51,asp2-reg-4h,asp,True,True,1909.352137543261,3330.52734375,False,False,25
852,miner,p31,asp2-reg-4h,asp,True,True,103.63683467917144,477.875,False,False,19
853,miner,p31,asp2-reg-undo-4h,asp,True,True,133.11762778181583,615.546875,False,False,19
854,miner,p31,asp2-reg-kb-4h,asp,True,True,103.60486110625789,352.53515625,False,False,19
864,miner,p37,asp2-reg-4h,asp,True,True,296.9695722395554,938.484375,False,False,21
865,miner,p37,asp2-reg-undo-4h,asp,True,True,348.3082795701921,1193.62109375,False,False,21
866,miner,p37,asp2-reg-kb-4h,asp,True,True,240.8237050618045,996.08203125,False,False,21
876,miner,p19,asp2-reg-4h,asp,True,True,182.57294992450625,846.00390625,False,False,21
877,miner,p19,asp2-reg-undo-4h,asp,True,True,228.63701916020364,1074.3125,False,False,21
878,miner,p19,asp2-reg-kb-4h,asp,True,True,173.35614668624476,701.03125,False,False,21
888,miner,p04,asp2-reg-4h,asp,True,True,19.99970574490726,1.14453125,False,False,17
889,miner,p04,asp2-reg-undo-4h,asp,True,True,28.27866694377736,1.16796875,False,False,17
890,miner,p04,asp2-reg-kb-4h,asp,True,True,28.929419110063463,1.11328125,False,False,17
899,doors,p06,asp2-reg-4h,asp,True,True,14.374462678097188,1.3984375,False,False,15
907,doors,p01,asp2-reg-4h,asp,True,True,1.071949596516788,1.3671875,False,False,5
915,doors,p13,asp2-reg-4h,asp,True,True,3917.281041100621,276.71484375,False,False,29
923,doors,p14,asp2-reg-4h,asp,True,True,5992.092417770997,323.78515625,False,False,31
931,doors,p03,asp2-reg-4h,asp,True,True,1.294403724372387,1.51171875,False,False,9
939,doors,p07,asp2-reg-4h,asp,True,True,35.30218219012022,110.6953125,False,False,17
947,doors,p09,asp2-reg-4h,asp,True,True,266.0961436722428,151.44921875,False,False,21
955,doors,p12,asp2-reg-4h,asp,True,True,1693.5409033335743,235.078125,False,False,27
963,doors,p08,asp2-reg-4h,asp,True,True,87.11157860606909,122.17578125,False,False,19
970,doors,p15,asp2-reg-4h,asp,True,True,8737.310455773957,370.77734375,False,False,33
978,doors,p02,asp2-reg-4h,asp,True,True,1.1442831447348,1.48828125,False,False,7
986,doors,p10,asp2-reg-4h,asp,True,True,532.6554790874943,174.30859375,False,False,23
994,doors,p05,asp2-reg-4h,asp,True,True,4.301871929317713,1.09765625,False,False,13
1002,doors,p11,asp2-reg-4h,asp,True,True,1001.5303630949928,207.38671875,False,False,25
1010,doors,p04,asp2-reg-4h,asp,True,True,1.803083590231836,1.0859375,False,False,11
1761,islands,p50,asp2-reg-4h,asp,True,True,8.674425950273871,0.8984375,False,False,12
1762,islands,p50,asp2-reg-undo-4h,asp,True,True,11.996432460378855,1.10546875,False,False,12
1771,islands,p20,asp2-reg-4h,asp,True,True,1.5261676330119371,1.1953125,False,False,6
1772,islands,p20,asp2-reg-undo-4h,asp,True,True,2.137397811282426,1.171875,False,False,6
1781,islands,p35,asp2-reg-4h,asp,True,True,5.029677417129278,1.109375,False,False,8
1782,islands,p35,asp2-reg-undo-4h,asp,True,True,12.611431448720396,1.15625,False,False,8
1791,islands,p48,asp2-reg-4h,asp,True,True,19.020865318365395,0.94140625,False,False,10
1792,islands,p48,asp2-reg-undo-4h,asp,True,True,58.858168551232666,849.9453125,False,False,10
1801,islands,p22,asp2-reg-4h,asp,True,True,1.5710981171578169,0.93359375,False,False,6
1802,islands,p22,asp2-reg-undo-4h,asp,True,True,2.8711244170553982,1.11328125,False,False,6
1811,islands,p29,asp2-reg-4h,asp,True,True,2.291652054525912,1.1796875,False,False,8
1812,islands,p29,asp2-reg-undo-4h,asp,True,True,3.832871356979013,1.3203125,False,False,8
1821,islands,p25,asp2-reg-4h,asp,True,True,1.0789884170517323,1.3203125,False,False,8
1822,islands,p25,asp2-reg-undo-4h,asp,True,True,1.1950524598360062,0.86328125,False,False,8
1831,islands,p44,asp2-reg-4h,asp,True,True,14.025752727873623,0.90625,False,False,10
1832,islands,p44,asp2-reg-undo-4h,asp,True,True,26.50785840395838,0.890625,False,False,10
1841,islands,p58,asp2-reg-4h,asp,True,True,72.56713326927274,404.6015625,False,False,12
1842,islands,p58,asp2-reg-undo-4h,asp,True,True,125.04268736112864,1127.98046875,False,False,12
1851,islands,p06,asp2-reg-4h,asp,True,True,0.9658905835822224,0.92578125,False,False,5
1852,islands,p06,asp2-reg-undo-4h,asp,True,True,1.1162513471208513,0.921875,False,False,5
1861,islands,p01,asp2-reg-4h,asp,True,True,1.0399173656478524,1.20703125,False,False,5
1862,islands,p01,asp2-reg-undo-4h,asp,True,True,0.9753931569866836,0.890625,False,False,5
1871,islands,p17,asp2-reg-4h,asp,True,True,1.0224701520055532,1.1328125,False,False,6
1872,islands,p17,asp2-reg-undo-4h,asp,True,True,1.3838570560328662,1.21875,False,False,6
1881,islands,p13,asp2-reg-4h,asp,True,True,0.9712730264291168,0.71484375,False,False,6
1882,islands,p13,asp2-reg-undo-4h,asp,True,True,0.9979472132399678,1.12890625,False,False,6
1891,islands,p16,asp2-reg-4h,asp,True,True,1.090089346282184,0.91796875,False,False,6
1892,islands,p16,asp2-reg-undo-4h,asp,True,True,1.206792983226478,1.109375,False,False,6
1901,islands,p14,asp2-reg-4h,asp,True,True,1.0528111420571804,0.9296875,False,False,6
1902,islands,p14,asp2-reg-undo-4h,asp,True,True,1.0774643756449225,1.296875,False,False,6
1911,islands,p03,asp2-reg-4h,asp,True,True,0.960640792734921,1.015625,False,False,5
1912,islands,p03,asp2-reg-undo-4h,asp,True,True,1.0009839539416134,1.28125,False,False,5
1921,islands,p18,asp2-reg-4h,asp,True,True,1.19858468323946,1.7265625,False,False,6
