task,run,status,solved,cputime,walltime,memory_mb,planner_time,policy_size,domain,instance,solver
first-responders-ipc08_32.yml,cfondasp1-fsat.FOND,1,True,1.028843,1.038278702646494,56.377344,0.6034097298979759,11,first-responders-ipc08,32,ASP1-fsat
first-responders-ipc08_33.yml,cfondasp1-fsat.FOND,0,False,8442.142722,8442.557054560632,1070.907392,8442.075881913304,-1,first-responders-ipc08,33,ASP1-fsat
first-responders-ipc08_34.yml,cfondasp1-fsat.FOND,-1,False,14400.139944,14400.743728235364,1720.909824,14400.1882019341,-1,first-responders-ipc08,34,ASP1-fsat
first-responders-ipc08_35.yml,cfondasp1-fsat.FOND,0,False,1.218167,1.2334445118904114,47.079424,0.7734276726841927,-1,first-responders-ipc08,35,ASP1-fsat
first-responders-ipc08_36.yml,cfondasp1-fsat.FOND,0,False,1.231448,1.2476291060447693,47.173632,0.813206322491169,-1,first-responders-ipc08,36,ASP1-fsat
first-responders-ipc08_37.yml,cfondasp1-fsat.FOND,1,True,7904.094253,7904.456081137061,153.460736,7903.99338536337,21,first-responders-ipc08,37,ASP1-fsat
first-responders-ipc08_38.yml,cfondasp1-fsat.FOND,1,True,9317.278292,9317.685195874425,135.12704,9317.1977102682,19,first-responders-ipc08,38,ASP1-fsat
first-responders-ipc08_39.yml,cfondasp1-fsat.FOND,0,False,1.141746,1.159282822161913,47.095808,0.6975469700992107,-1,first-responders-ipc08,39,ASP1-fsat
first-responders-ipc08_40.yml,cfondasp1-fsat.FOND,-1,False,14400.249536,14400.782108131796,2639.405056,14400.227124370636,-1,first-responders-ipc08,40,ASP1-fsat
first-responders-ipc08_41.yml,cfondasp1-fsat.FOND,1,True,0.658216,0.6687772609293461,47.091712,0.157104592770338,5,first-responders-ipc08,41,ASP1-fsat
first-responders-ipc08_42.yml,cfondasp1-fsat.FOND,1,True,0.984136,0.9943369552493097,57.032704,0.5214938670396805,7,first-responders-ipc08,42,ASP1-fsat
first-responders-ipc08_43.yml,cfondasp1-fsat.FOND,1,True,1.523365,1.5333878509700298,64.73728,1.1014906205236912,10,first-responders-ipc08,43,ASP1-fsat
first-responders-ipc08_44.yml,cfondasp1-fsat.FOND,1,True,2186.092614,2186.222451161593,188.29312,2185.750862240792,18,first-responders-ipc08,44,ASP1-fsat
first-responders-ipc08_45.yml,cfondasp1-fsat.FOND,0,False,1.228502,1.2453095614910126,47.079424,0.7883183918893337,-1,first-responders-ipc08,45,ASP1-fsat
first-responders-ipc08_46.yml,cfondasp1-fsat.FOND,1,True,55.589485,55.60614405199885,72.544256,55.156810969114304,13,first-responders-ipc08,46,ASP1-fsat
first-responders-ipc08_47.yml,cfondasp1-fsat.FOND,-1,False,14400.110933,14400.749149613082,223.223808,14400.211854640394,-1,first-responders-ipc08,47,ASP1-fsat
first-responders-ipc08_48.yml,cfondasp1-fsat.FOND,-1,False,14400.245119,14400.813332986088,270.774272,14400.23623886332,-1,first-responders-ipc08,48,ASP1-fsat
first-responders-ipc08_49.yml,cfondasp1-fsat.FOND,0,False,14399.827659,14400.753305226564,231.841792,14400.214702796193,-1,first-responders-ipc08,49,ASP1-fsat
first-responders-ipc08_50.yml,cfondasp1-fsat.FOND,0,False,1.220786,1.2389246299862862,47.620096,0.7831486538052559,-1,first-responders-ipc08,50,ASP1-fsat
first-responders-ipc08_51.yml,cfondasp1-fsat.FOND,1,True,0.596283,0.6045490205287933,47.628288,0.1826311238110065,4,first-responders-ipc08,51,ASP1-fsat
first-responders-ipc08_52.yml,cfondasp1-fsat.FOND,1,True,0.948421,0.9571853280067444,57.606144,0.5096529275178909,8,first-responders-ipc08,52,ASP1-fsat
first-responders-ipc08_53.yml,cfondasp1-fsat.FOND,1,True,2.700147,2.7101766355335712,76.378112,2.2777998372912407,8,first-responders-ipc08,53,ASP1-fsat
first-responders-ipc08_54.yml,cfondasp1-fsat.FOND,1,True,648.720387,648.9630125835538,128.86016,648.5242359302938,18,first-responders-ipc08,54,ASP1-fsat
first-responders-ipc08_55.yml,cfondasp1-fsat.FOND,0,False,14396.236628,14400.711909163743,198.7584,14400.20399690792,-1,first-responders-ipc08,55,ASP1-fsat
first-responders-ipc08_56.yml,cfondasp1-fsat.FOND,0,False,1.340108,1.3564886823296547,48.017408,0.8801186755299568,-1,first-responders-ipc08,56,ASP1-fsat
first-responders-ipc08_57.yml,cfondasp1-fsat.FOND,0,False,1.344194,1.3605300672352314,47.091712,0.8721776604652405,-1,first-responders-ipc08,57,ASP1-fsat
first-responders-ipc08_58.yml,cfondasp1-fsat.FOND,-1,False,14400.245717,14400.893883030862,387.350528,14400.333185695112,-1,first-responders-ipc08,58,ASP1-fsat
first-responders-ipc08_59.yml,cfondasp1-fsat.FOND,-1,False,14400.181649,14400.787394173443,280.342528,14400.226385589687,-1,first-responders-ipc08,59,ASP1-fsat
first-responders-ipc08_60.yml,cfondasp1-fsat.FOND,-1,False,14400.104746,14400.782363325356,379.8016,14400.235475733876,-1,first-responders-ipc08,60,ASP1-fsat
first-responders-ipc08_61.yml,cfondasp1-fsat.FOND,1,True,0.970134,0.9783759489655496,57.798656,0.5275677517056465,7,first-responders-ipc08,61,ASP1-fsat
first-responders-ipc08_62.yml,cfondasp1-fsat.FOND,1,True,1.341627,1.349370293319225,63.987712,0.8853103667497635,8,first-responders-ipc08,62,ASP1-fsat
first-responders-ipc08_63.yml,cfondasp1-fsat.FOND,1,True,249.821877,249.8423862978816,163.14368,249.3679106608033,16,first-responders-ipc08,63,ASP1-fsat
first-responders-ipc08_64.yml,cfondasp1-fsat.FOND,1,True,2048.380687,2048.480171337724,242.46272,2047.9900719039144,18,first-responders-ipc08,64,ASP1-fsat
first-responders-ipc08_65.yml,cfondasp1-fsat.FOND,1,True,2620.38285,2620.5127158127725,209.158144,2620.0407347604632,13,first-responders-ipc08,65,ASP1-fsat
first-responders-ipc08_66.yml,cfondasp1-fsat.FOND,-1,False,14400.158499,14400.728361032903,2208.804864,14400.197980698198,-1,first-responders-ipc08,66,ASP1-fsat
first-responders-ipc08_67.yml,cfondasp1-fsat.FOND,0,False,1.44669,1.4637121446430683,48.5376,0.9399579986929892,-1,first-responders-ipc08,67,ASP1-fsat
first-responders-ipc08_68.yml,cfondasp1-fsat.FOND,-1,False,14400.265977,14400.86443425715,476.270592,14400.316352777185,-1,first-responders-ipc08,68,ASP1-fsat
first-responders-ipc08_69.yml,cfondasp1-fsat.FOND,-1,False,14400.27971,14400.885250352325,434.089984,14400.331854518505,-1,first-responders-ipc08,69,ASP1-fsat
first-responders-ipc08_70.yml,cfondasp1-fsat.FOND,-1,False,14400.342358,14401.004054769874,471.015424,14400.462541971356,-1,first-responders-ipc08,70,ASP1-fsat
first-responders-ipc08_71.yml,cfondasp1-fsat.FOND,1,True,0.765225,0.7743876278400421,51.544064,0.2984446957707405,4,first-responders-ipc08,71,ASP1-fsat
first-responders-ipc08_72.yml,cfondasp1-fsat.FOND,1,True,1.693985,1.7033405601978302,72.953856,1.218904759734869,8,first-responders-ipc08,72,ASP1-fsat
first-responders-ipc08_73.yml,cfondasp1-fsat.FOND,1,True,93.216029,93.25397484749556,166.227968,92.75670860335232,12,first-responders-ipc08,73,ASP1-fsat
first-responders-ipc08_74.yml,cfondasp1-fsat.FOND,0,False,14396.179576,14400.805317174643,240.766976,14400.249782349914,-1,first-responders-ipc08,74,ASP1-fsat
first-responders-ipc08_75.yml,cfondasp1-fsat.FOND,-1,False,14400.303711,14400.911271538584,290.021376,14400.350244801491,-1,first-responders-ipc08,75,ASP1-fsat
first-responders-ipc08_76.yml,cfondasp1-fsat.FOND,-1,False,14400.229087,14400.861563675106,361.996288,14400.295160748065,-1,first-responders-ipc08,76,ASP1-fsat
first-responders-ipc08_77.yml,cfondasp1-fsat.FOND,-1,False,14400.138418,14400.78467772156,288.903168,14400.254682585595,-1,first-responders-ipc08,77,ASP1-fsat
first-responders-ipc08_78.yml,cfondasp1-fsat.FOND,1,True,338.892943,338.9220640771091,189.116416,338.4764044843614,12,first-responders-ipc08,78,ASP1-fsat
first-responders-ipc08_79.yml,cfondasp1-fsat.FOND,-1,False,14400.382029,14400.85474659875,2684.137472,14400.30505027622,-1,first-responders-ipc08,79,ASP1-fsat
first-responders-ipc08_80.yml,cfondasp1-fsat.FOND,-1,False,14400.337954,14400.905914191157,518.074368,14400.329793903977,-1,first-responders-ipc08,80,ASP1-fsat
first-responders-ipc08_81.yml,cfondasp1-fsat.FOND,1,True,1.154094,1.167583480477333,64.950272,0.669679194688797,5,first-responders-ipc08,81,ASP1-fsat
first-responders-ipc08_82.yml,cfondasp1-fsat.FOND,1,True,2.134515,2.1445237658917904,84.11136,1.6477004252374172,8,first-responders-ipc08,82,ASP1-fsat
first-responders-ipc08_83.yml,cfondasp1-fsat.FOND,0,False,1.303997,1.32016509026289,47.906816,0.8596113473176956,-1,first-responders-ipc08,83,ASP1-fsat
first-responders-ipc08_84.yml,cfondasp1-fsat.FOND,-1,False,14400.046873,14400.961578059942,369.754112,14400.377569824455,-1,first-responders-ipc08,84,ASP1-fsat
first-responders-ipc08_85.yml,cfondasp1-fsat.FOND,0,False,14399.955467,14400.892373915762,302.456832,14400.31737653166,-1,first-responders-ipc08,85,ASP1-fsat
first-responders-ipc08_86.yml,cfondasp1-fsat.FOND,0,False,14396.387683,14400.941965032369,396.92288,14400.390197973698,-1,first-responders-ipc08,86,ASP1-fsat
first-responders-ipc08_87.yml,cfondasp1-fsat.FOND,-1,False,14400.425927,14401.00418938324,504.77056,14400.463421821594,-1,first-responders-ipc08,87,ASP1-fsat
first-responders-ipc08_88.yml,cfondasp1-fsat.FOND,-1,False,14400.356221,14400.960794486104,550.408192,14400.401713002471,-1,first-responders-ipc08,88,ASP1-fsat
first-responders-ipc08_89.yml,cfondasp1-fsat.FOND,-1,False,14400.389924,14400.985705349594,578.400256,14400.449644215403,-1,first-responders-ipc08,89,ASP1-fsat
first-responders-ipc08_90.yml,cfondasp1-fsat.FOND,-1,False,14400.326917,14400.906779039651,337.461248,14400.350467327982,-1,first-responders-ipc08,90,ASP1-fsat
first-responders-ipc08_91.yml,cfondasp1-fsat.FOND,1,True,11.864232,11.876345220953226,121.544704,11.37050211057067,12,first-responders-ipc08,91,ASP1-fsat
first-responders-ipc08_92.yml,cfondasp1-fsat.FOND,1,True,21.671488,21.683897484093904,200.892416,21.2143292799592,13,first-responders-ipc08,92,ASP1-fsat
first-responders-ipc08_93.yml,cfondasp1-fsat.FOND,1,True,5355.334543,5355.576141539961,386.49856,5355.101081136614,16,first-responders-ipc08,93,ASP1-fsat
first-responders-ipc08_94.yml,cfondasp1-fsat.FOND,0,False,1.326183,1.3425848335027697,47.091712,0.8488293774425983,-1,first-responders-ipc08,94,ASP1-fsat
first-responders-ipc08_95.yml,cfondasp1-fsat.FOND,-1,False,14400.107317,14400.856287367642,4041.13408,14400.323964834211,-1,first-responders-ipc08,95,ASP1-fsat
first-responders-ipc08_96.yml,cfondasp1-fsat.FOND,-1,False,14400.405573,14401.003654628992,613.82656,-1.0,-1,first-responders-ipc08,96,ASP1-fsat
first-responders-ipc08_97.yml,cfondasp1-fsat.FOND,0,False,14396.314494,14400.758146893231,332.140544,14400.247938092798,-1,first-responders-ipc08,97,ASP1-fsat
first-responders-ipc08_98.yml,cfondasp1-fsat.FOND,-1,False,14400.230296,14401.013663627207,781.705216,14400.62880589813,-1,first-responders-ipc08,98,ASP1-fsat
first-responders-ipc08_99.yml,cfondasp1-fsat.FOND,-2,False,8068.159865,8068.359974507242,4096.0,-1.0,-1,first-responders-ipc08,99,ASP1-fsat
islands_01.yml,cfondasp1-fsat.FOND,1,True,0.562168,0.5701208300888538,46.829568,0.1005294919013977,4,islands,01,ASP1-fsat
islands_02.yml,cfondasp1-fsat.FOND,1,True,0.566477,0.5775656998157501,47.104,0.1126495711505413,4,islands,02,ASP1-fsat
islands_03.yml,cfondasp1-fsat.FOND,1,True,0.576062,0.5841416753828526,47.075328,0.1278960034251213,4,islands,03,ASP1-fsat
islands_04.yml,cfondasp1-fsat.FOND,1,True,0.614763,0.6280274502933025,47.099904,0.1489905267953872,4,islands,04,ASP1-fsat
islands_05.yml,cfondasp1-fsat.FOND,1,True,0.615657,0.6234702989459038,47.120384,0.1612403430044651,4,islands,05,ASP1-fsat
islands_06.yml,cfondasp1-fsat.FOND,1,True,0.636448,0.6443989500403404,47.37024,0.173849057406187,4,islands,06,ASP1-fsat
islands_07.yml,cfondasp1-fsat.FOND,1,True,0.647789,0.6569401696324348,47.37024,0.1872269548475742,4,islands,07,ASP1-fsat
islands_08.yml,cfondasp1-fsat.FOND,1,True,0.649545,0.6580834984779358,47.587328,0.2007103040814399,4,islands,08,ASP1-fsat
islands_09.yml,cfondasp1-fsat.FOND,1,True,0.63224,0.6409722305834293,48.381952,0.2012512050569057,4,islands,09,ASP1-fsat
islands_10.yml,cfondasp1-fsat.FOND,1,True,0.69146,0.6990080550312996,50.356224,0.2557591721415519,4,islands,10,ASP1-fsat
islands_11.yml,cfondasp1-fsat.FOND,1,True,0.736473,0.7460532635450363,51.531776,0.2779913805425167,4,islands,11,ASP1-fsat
islands_12.yml,cfondasp1-fsat.FOND,1,True,0.743749,0.7536308094859123,52.277248,0.2911045700311661,4,islands,12,ASP1-fsat
islands_13.yml,cfondasp1-fsat.FOND,1,True,0.637257,0.6453412398695946,47.202304,0.1800623014569282,6,islands,13,ASP1-fsat
islands_14.yml,cfondasp1-fsat.FOND,1,True,0.718629,0.7267338298261166,48.852992,0.2656854167580604,6,islands,14,ASP1-fsat
islands_15.yml,cfondasp1-fsat.FOND,1,True,0.816154,0.8241567090153694,53.010432,0.3534680642187595,6,islands,15,ASP1-fsat
islands_16.yml,cfondasp1-fsat.FOND,1,True,0.925155,0.9337580353021622,57.368576,0.470725130289793,6,islands,16,ASP1-fsat
islands_17.yml,cfondasp1-fsat.FOND,1,True,1.020527,1.0303521156311035,61.218816,0.5539563596248627,6,islands,17,ASP1-fsat
islands_18.yml,cfondasp1-fsat.FOND,1,True,1.147598,1.155580408871174,65.536,0.689542755484581,6,islands,18,ASP1-fsat
islands_19.yml,cfondasp1-fsat.FOND,1,True,1.160483,1.1699241437017918,69.402624,0.6962368115782738,6,islands,19,ASP1-fsat
islands_20.yml,cfondasp1-fsat.FOND,1,True,1.313366,1.3236123621463776,73.723904,0.885998509824276,6,islands,20,ASP1-fsat
islands_21.yml,cfondasp1-fsat.FOND,1,True,1.3084,1.3181128986179829,78.057472,0.8760044537484646,6,islands,21,ASP1-fsat
islands_22.yml,cfondasp1-fsat.FOND,1,True,1.54136,1.550581768155098,81.952768,1.1089213155210018,6,islands,22,ASP1-fsat
islands_23.yml,cfondasp1-fsat.FOND,1,True,1.518357,1.529781762510538,85.856256,1.0921199545264244,6,islands,23,ASP1-fsat
islands_24.yml,cfondasp1-fsat.FOND,1,True,1.657582,1.6662797182798386,90.66496,1.2290415540337565,6,islands,24,ASP1-fsat
islands_25.yml,cfondasp1-fsat.FOND,1,True,0.829678,0.8402269519865513,52.645888,0.3801073618233204,8,islands,25,ASP1-fsat
islands_26.yml,cfondasp1-fsat.FOND,1,True,1.214358,1.2238934114575386,65.695744,0.7850443460047245,8,islands,26,ASP1-fsat
islands_27.yml,cfondasp1-fsat.FOND,1,True,1.653242,1.663281712681055,78.405632,1.2173369824886322,8,islands,27,ASP1-fsat
islands_28.yml,cfondasp1-fsat.FOND,1,True,2.151154,2.160265516489744,91.795456,1.6846390217542648,8,islands,28,ASP1-fsat
islands_29.yml,cfondasp1-fsat.FOND,1,True,2.619866,2.629047494381666,104.169472,2.200833816081285,8,islands,29,ASP1-fsat
islands_30.yml,cfondasp1-fsat.FOND,1,True,2.869336,2.877833515405655,115.818496,2.4361374899744987,8,islands,30,ASP1-fsat
islands_31.yml,cfondasp1-fsat.FOND,1,True,3.845518,3.854438345879316,129.65888,3.384400390088558,8,islands,31,ASP1-fsat
islands_32.yml,cfondasp1-fsat.FOND,1,True,3.722539,3.732071056962013,140.529664,3.298761744052172,8,islands,32,ASP1-fsat
islands_33.yml,cfondasp1-fsat.FOND,1,True,4.387502,4.397101353853941,151.87968,3.972033053636551,8,islands,33,ASP1-fsat
islands_34.yml,cfondasp1-fsat.FOND,1,True,5.189521,5.199166361242533,165.101568,4.731533348560333,8,islands,34,ASP1-fsat
islands_35.yml,cfondasp1-fsat.FOND,1,True,5.827109,5.8386604227125645,175.239168,5.384882368147373,8,islands,35,ASP1-fsat
islands_36.yml,cfondasp1-fsat.FOND,1,True,6.084551,6.0950645469129086,187.277312,5.637541893869638,8,islands,36,ASP1-fsat
islands_37.yml,cfondasp1-fsat.FOND,1,True,1.378414,1.387612272053957,68.829184,0.949966423213482,10,islands,37,ASP1-fsat
islands_38.yml,cfondasp1-fsat.FOND,1,True,2.906297,2.917172770947218,100.33152,2.4559207670390606,10,islands,38,ASP1-fsat
islands_39.yml,cfondasp1-fsat.FOND,1,True,4.782062,4.792302623391151,130.977792,4.323660183697939,10,islands,39,ASP1-fsat
islands_40.yml,cfondasp1-fsat.FOND,1,True,6.386403,6.397395201027393,160.772096,5.929729245603085,10,islands,40,ASP1-fsat
islands_41.yml,cfondasp1-fsat.FOND,1,True,8.386459,8.397604171186686,187.731968,7.939850989729166,10,islands,41,ASP1-fsat
islands_42.yml,cfondasp1-fsat.FOND,1,True,11.114022,11.124067194759846,217.57952,10.673763822764158,10,islands,42,ASP1-fsat
islands_43.yml,cfondasp1-fsat.FOND,1,True,12.690973,12.704025652259588,247.525376,12.213783748447897,10,islands,43,ASP1-fsat
islands_44.yml,cfondasp1-fsat.FOND,1,True,14.26611,14.278632991015913,277.897216,13.802238307893276,10,islands,44,ASP1-fsat
islands_45.yml,cfondasp1-fsat.FOND,1,True,19.808479,19.821489848196507,303.751168,19.355239182710648,10,islands,45,ASP1-fsat
islands_46.yml,cfondasp1-fsat.FOND,1,True,17.853708,17.867095101624727,332.066816,17.434500996023417,10,islands,46,ASP1-fsat
islands_47.yml,cfondasp1-fsat.FOND,1,True,22.329135,22.34224613755941,358.83008,21.9098896086216,10,islands,47,ASP1-fsat
islands_48.yml,cfondasp1-fsat.FOND,1,True,20.941681,20.951731890439987,392.503296,20.506203521043066,10,islands,48,ASP1-fsat
islands_49.yml,cfondasp1-fsat.FOND,1,True,3.067942,3.078139971941709,98.54976,2.621365647763014,12,islands,49,ASP1-fsat
islands_50.yml,cfondasp1-fsat.FOND,1,True,9.432087,9.44279408827424,161.636352,8.975374516099691,12,islands,50,ASP1-fsat
islands_51.yml,cfondasp1-fsat.FOND,1,True,15.755529,15.767910957336426,219.619328,15.295938674360514,12,islands,51,ASP1-fsat
islands_52.yml,cfondasp1-fsat.FOND,1,True,20.005649,20.01681588962674,281.575424,19.54455943778157,12,islands,52,ASP1-fsat
islands_53.yml,cfondasp1-fsat.FOND,1,True,25.371822,25.383014518767595,337.518592,24.94425517320633,12,islands,53,ASP1-fsat
islands_54.yml,cfondasp1-fsat.FOND,1,True,32.380475,32.393068093806505,399.982592,31.941338662058115,12,islands,54,ASP1-fsat
islands_55.yml,cfondasp1-fsat.FOND,1,True,45.095071,45.107554867863655,458.289152,44.6367285400629,12,islands,55,ASP1-fsat
islands_56.yml,cfondasp1-fsat.FOND,1,True,47.871485,47.88655195757747,522.510336,47.44240030646324,12,islands,56,ASP1-fsat
islands_57.yml,cfondasp1-fsat.FOND,1,True,60.822636,60.83614610135555,579.54304,60.37433671951294,12,islands,57,ASP1-fsat
islands_58.yml,cfondasp1-fsat.FOND,1,True,51.799099,51.81474270299077,634.109952,51.33566866442561,12,islands,58,ASP1-fsat
islands_59.yml,cfondasp1-fsat.FOND,1,True,62.059522,62.07538730278611,692.191232,61.57874013856053,12,islands,59,ASP1-fsat
islands_60.yml,cfondasp1-fsat.FOND,1,True,70.510092,70.52403100579977,758.460416,70.06541962176561,12,islands,60,ASP1-fsat
miner_01.yml,cfondasp1-fsat.FOND,1,True,8.43581,8.447065696120262,143.106048,7.982297472655773,18,miner,01,ASP1-fsat
miner_02.yml,cfondasp1-fsat.FOND,1,True,5.692994,5.703727271407843,143.11424,5.259432632476091,15,miner,02,ASP1-fsat
miner_03.yml,cfondasp1-fsat.FOND,1,True,7.701322,7.710899762809277,174.829568,7.2751878052949905,14,miner,03,ASP1-fsat
miner_04.yml,cfondasp1-fsat.FOND,1,True,26.977089,26.99175548925996,380.751872,26.543713457882404,17,miner,04,ASP1-fsat
miner_05.yml,cfondasp1-fsat.FOND,1,True,27.606903,27.621158726513386,336.85504,27.164673786610365,19,miner,05,ASP1-fsat
miner_06.yml,cfondasp1-fsat.FOND,1,True,33.887676,33.90281370654702,431.90272,33.41268077865243,18,miner,06,ASP1-fsat
miner_07.yml,cfondasp1-fsat.FOND,1,True,63.724728,63.74174170941114,593.973248,63.252280957996845,20,miner,07,ASP1-fsat
miner_08.yml,cfondasp1-fsat.FOND,1,True,39.848765,39.86237324774265,524.746752,39.39123817533255,18,miner,08,ASP1-fsat
miner_09.yml,cfondasp1-fsat.FOND,1,True,55.759294,55.77339452132583,615.407616,55.31474336236715,19,miner,09,ASP1-fsat
miner_10.yml,cfondasp1-fsat.FOND,1,True,40.229557,40.24405365437269,507.203584,39.8012587018311,17,miner,10,ASP1-fsat
miner_11.yml,cfondasp1-fsat.FOND,1,True,46.526207,46.54170974716544,520.986624,46.05951985344291,19,miner,11,ASP1-fsat
miner_12.yml,cfondasp1-fsat.FOND,1,True,24.822341,24.835829682648185,369.590272,24.395696721971035,17,miner,12,ASP1-fsat
miner_13.yml,cfondasp1-fsat.FOND,1,True,30.255067,30.268054258078337,401.743872,29.816431779414412,17,miner,13,ASP1-fsat
miner_14.yml,cfondasp1-fsat.FOND,1,True,62.730474,62.75087009370327,696.68864,62.278185695409775,19,miner,14,ASP1-fsat
miner_15.yml,cfondasp1-fsat.FOND,1,True,72.27794,72.2985216267407,714.543104,71.82872692123055,20,miner,15,ASP1-fsat
miner_16.yml,cfondasp1-fsat.FOND,1,True,63.441183,63.456472277641296,768.172032,63.00193029269576,16,miner,16,ASP1-fsat
miner_17.yml,cfondasp1-fsat.FOND,1,True,74.788896,74.80619862675667,860.471296,74.33577978238463,18,miner,17,ASP1-fsat
miner_18.yml,cfondasp1-fsat.FOND,1,True,61.827445,61.84518102556467,670.441472,61.38643207028508,19,miner,18,ASP1-fsat
miner_19.yml,cfondasp1-fsat.FOND,1,True,141.773837,141.79615564644337,1221.451776,141.31931281462312,21,miner,19,ASP1-fsat
miner_20.yml,cfondasp1-fsat.FOND,1,True,90.933156,90.9499657601118,939.524096,90.50751658901572,19,miner,20,ASP1-fsat
miner_21.yml,cfondasp1-fsat.FOND,1,True,148.065527,148.08948327600956,1077.592064,147.59482942149043,23,miner,21,ASP1-fsat
miner_22.yml,cfondasp1-fsat.FOND,1,True,235.363457,235.39208265021443,1459.826688,234.89465860277411,26,miner,22,ASP1-fsat
miner_23.yml,cfondasp1-fsat.FOND,1,True,174.377061,174.39985686540604,1169.436672,173.91706071794033,22,miner,23,ASP1-fsat
miner_24.yml,cfondasp1-fsat.FOND,1,True,216.934912,216.96206732094288,1554.812928,216.52239206433296,22,miner,24,ASP1-fsat
miner_25.yml,cfondasp1-fsat.FOND,1,True,96.513381,96.5313452668488,826.34752,96.06874869391322,20,miner,25,ASP1-fsat
miner_26.yml,cfondasp1-fsat.FOND,1,True,95.385942,95.40331672504544,882.356224,94.93233636394145,19,miner,26,ASP1-fsat
miner_27.yml,cfondasp1-fsat.FOND,1,True,184.161936,184.18700066953895,1303.199744,183.72007831186056,22,miner,27,ASP1-fsat
miner_28.yml,cfondasp1-fsat.FOND,1,True,159.260216,159.28143805637956,1178.19392,158.79646886885166,22,miner,28,ASP1-fsat
miner_29.yml,cfondasp1-fsat.FOND,1,True,100.538726,100.55683820694684,976.023552,100.04106760397552,19,miner,29,ASP1-fsat
miner_30.yml,cfondasp1-fsat.FOND,1,True,72.819218,72.8375837020576,793.583616,72.38057250902057,17,miner,30,ASP1-fsat
miner_31.yml,cfondasp1-fsat.FOND,1,True,82.594044,82.61217396706343,817.9712,82.13695552572608,19,miner,31,ASP1-fsat
miner_32.yml,cfondasp1-fsat.FOND,1,True,383.909407,383.9615733809769,2243.964928,383.48821515217423,24,miner,32,ASP1-fsat
miner_33.yml,cfondasp1-fsat.FOND,1,True,228.128095,228.1568204909563,1677.53728,227.7282699234784,22,miner,33,ASP1-fsat
miner_34.yml,cfondasp1-fsat.FOND,1,True,138.301541,138.3220826126635,1172.197376,137.85341568663716,20,miner,34,ASP1-fsat
miner_35.yml,cfondasp1-fsat.FOND,1,True,122.23158,122.25124353915452,1247.141888,121.77294477447867,18,miner,35,ASP1-fsat
miner_36.yml,cfondasp1-fsat.FOND,1,True,118.083781,118.1050620637834,1138.020352,117.6028458699584,19,miner,36,ASP1-fsat
miner_37.yml,cfondasp1-fsat.FOND,1,True,170.046032,170.07016926631331,1365.037056,169.60405945032835,21,miner,37,ASP1-fsat
miner_38.yml,cfondasp1-fsat.FOND,1,True,347.974916,348.01265842840075,2307.411968,347.54338885843754,22,miner,38,ASP1-fsat
miner_39.yml,cfondasp1-fsat.FOND,1,True,417.315919,417.3587266765535,2627.940352,416.8930276110768,24,miner,39,ASP1-fsat
miner_40.yml,cfondasp1-fsat.FOND,1,True,265.15044,265.183341819793,1919.963136,264.7101310417056,23,miner,40,ASP1-fsat
miner_41.yml,cfondasp1-fsat.FOND,1,True,228.675032,228.70153427124023,1717.71904,228.2373337484896,22,miner,41,ASP1-fsat
miner_42.yml,cfondasp1-fsat.FOND,1,True,202.410161,202.440963588655,1646.219264,201.9726889133453,21,miner,42,ASP1-fsat
miner_43.yml,cfondasp1-fsat.FOND,1,True,283.529651,283.5658151693642,2105.01632,283.09844556078315,22,miner,43,ASP1-fsat
miner_44.yml,cfondasp1-fsat.FOND,1,True,244.576318,244.61362185701728,1714.262016,244.1787633523345,22,miner,44,ASP1-fsat
miner_45.yml,cfondasp1-fsat.FOND,-2,False,845.524246,845.3990402296185,4096.0,-1.0,-1,miner,45,ASP1-fsat
miner_46.yml,cfondasp1-fsat.FOND,1,True,595.076687,595.1364951767027,3185.696768,594.6375239938498,26,miner,46,ASP1-fsat
miner_47.yml,cfondasp1-fsat.FOND,1,True,605.15359,605.2169366292655,3585.785856,604.7428966537118,25,miner,47,ASP1-fsat
miner_48.yml,cfondasp1-fsat.FOND,1,True,532.709321,532.7611144408584,3242.04544,532.2924551591277,24,miner,48,ASP1-fsat
miner_49.yml,cfondasp1-fsat.FOND,1,True,833.915033,834.0210305340588,3733.532672,833.5514348000288,28,miner,49,ASP1-fsat
miner_50.yml,cfondasp1-fsat.FOND,1,True,576.348672,576.4015504792333,3007.074304,575.9370406977832,24,miner,50,ASP1-fsat
miner_51.yml,cfondasp1-fsat.FOND,-2,False,625.380646,625.183010302484,4096.0,-1.0,-1,miner,51,ASP1-fsat
spiky-tireworld_01.yml,cfondasp1-fsat.FOND,1,True,287.171361,287.1973412632942,260.988928,286.7388611063361,23,spiky-tireworld,01,ASP1-fsat
spiky-tireworld_02.yml,cfondasp1-fsat.FOND,1,True,540.795577,540.8422301486135,313.647104,540.3675587102771,23,spiky-tireworld,02,ASP1-fsat
spiky-tireworld_03.yml,cfondasp1-fsat.FOND,1,True,494.72646,494.76242107898,366.637056,494.28165516629815,23,spiky-tireworld,03,ASP1-fsat
spiky-tireworld_04.yml,cfondasp1-fsat.FOND,1,True,74.66409,74.67851466685534,152.051712,74.20825051888824,23,spiky-tireworld,04,ASP1-fsat
spiky-tireworld_05.yml,cfondasp1-fsat.FOND,1,True,979.830796,979.891762331128,476.127232,979.4207300283016,23,spiky-tireworld,05,ASP1-fsat
