scenario,instance,solver,total-time,ground-time,solve-time,iteration
first-responders-ipc08,p20,asp-opt-8,0.004,0.004,0.0,57
first-responders-ipc08,p20,asp-opt-8,0.004,0.004,0.0,87
first-responders-ipc08,p20,asp-opt-8,0.004,0.004,0.0,78
first-responders-ipc08,p20,asp-opt-8,0.003,0.003,0.0,25
first-responders-ipc08,p20,asp-opt-8,0.002,0.002,0.0,8
first-responders-ipc08,p20,asp-opt-8,0.002,0.002,0.0,31
first-responders-ipc08,p20,asp-opt-8,0.003,0.003,0.0,74
first-responders-ipc08,p20,asp-opt-8,0.003,0.003,0.0,54
first-responders-ipc08,p20,asp-opt-8,0.003,0.003,0.0,79
first-responders-ipc08,p20,asp-opt-8,0.004,0.004,0.0,82
first-responders-ipc08,p20,asp-opt-8,0.003,0.003,0.0,56
first-responders-ipc08,p20,asp-opt-8,0.003,0.003,0.0,13
first-responders-ipc08,p20,asp-opt-8,0.004,0.004,0.0,90
first-responders-ipc08,p20,asp-opt-8,0.004,0.004,0.0,52
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,30
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,28
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,26
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,96
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,-1
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,97
first-responders-ipc08,p20,asp-plus-opt-1,0.004,0.004,0.0,76
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,2
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,38
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,67
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,24
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,88
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,47
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,69
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,43
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,10
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,36
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,17
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,64
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,99
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,75
first-responders-ipc08,p20,asp-plus-opt-1,0.004,0.004,0.0,77
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,11
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,12
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,16
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,60
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,0
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,4
first-responders-ipc08,p20,asp-plus-opt-1,0.004,0.004,0.0,81
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,19
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,80
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,73
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,58
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,46
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,86
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,34
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,39
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,70
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,59
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,7
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,44
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,45
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,89
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,61
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,27
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,33
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,94
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,51
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,9
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,49
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,83
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,66
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,72
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,22
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,14
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,98
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,42
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,5
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,15
first-responders-ipc08,p20,asp-plus-opt-1,0.004,0.004,0.0,95
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,84
first-responders-ipc08,p20,asp-plus-opt-1,0.004,0.004,0.0,68
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,1
first-responders-ipc08,p20,asp-plus-opt-1,0.004,0.004,0.0,93
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,85
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,48
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,32
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,6
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,35
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,41
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,18
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,29
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,91
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,50
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,62
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,53
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,20
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,63
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,21
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,37
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,3
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,55
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,65
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,40
first-responders-ipc08,p20,asp-plus-opt-1,0.004,0.004,0.0,92
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,23
first-responders-ipc08,p20,asp-plus-opt-1,0.004,0.004,0.0,71
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,57
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,87
first-responders-ipc08,p20,asp-plus-opt-1,0.004,0.004,0.0,78
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,25
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,8
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,31
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,74
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,54
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,79
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,82
first-responders-ipc08,p20,asp-plus-opt-1,0.002,0.002,0.0,56
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,13
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,90
first-responders-ipc08,p20,asp-plus-opt-1,0.003,0.003,0.0,52
first-responders-ipc08,p20,fondsat-minisat,0.033466,0.000424,0.033042,1
first-responders-ipc08,p20,fondsat-minisat,0.034588999999999995,0.001489,0.0331,2
first-responders-ipc08,p20,fondsat-minisat,0.043371999999999994,0.001371,0.042001,3
first-responders-ipc08,p20,fondsat-minisat,0.035771000000000004,0.00261,0.033161,4
first-responders-ipc08,p20,fondsat-minisat,0.040042,0.003614,0.036428,5
first-responders-ipc08,p20,fondsat-minisat,0.040969,0.00516,0.035809,6
first-responders-ipc08,p20,fondsat-minisat,0.044247,0.007357,0.03689,7
first-responders-ipc08,p20,fondsat-minisat,0.05222500000000001,0.010245,0.04198,8
first-responders-ipc08,p20,fondsat-minisat,0.0567,0.012852,0.043848,9
first-responders-ipc08,p20,fondsat-minisat,0.098023,0.033175,0.064848,10
first-responders-ipc08,p20,fondsat-minisat,0.100462,0.033606,0.066856,11
first-responders-ipc08,p20,fondsat-minisat,0.112382,0.043251,0.069131,12
first-responders-ipc08,p20,fondsat-minisat,0.151808,0.074438,0.07737,13
first-responders-ipc08,p20,fondsat-minisat,0.16985499999999998,0.073456,0.096399,14
first-responders-ipc08,p20,fondsat-minisat,0.21428799999999998,0.108997,0.105291,15
first-responders-ipc08,p20,fondsat-minisat,0.232602,0.106324,0.126278,16
first-responders-ipc08,p20,fondsat-minisat,0.24038,0.127842,0.112538,17
first-responders-ipc08,p20,fondsat-minisat,0.301106,0.162725,0.138381,18
first-responders-ipc08,p20,fondsat-minisat,0.426537,0.229839,0.196698,19
first-responders-ipc08,p20,fondsat-minisat,0.362159,0.169804,0.192355,20
first-responders-ipc08,p20,fondsat-minisat,0.505155,0.273017,0.232138,21
first-responders-ipc08,p20,fondsat-minisat,0.680643,0.412471,0.268172,22
first-responders-ipc08,p20,fondsat-minisat,0.677925,0.386136,0.291789,23
first-responders-ipc08,p20,fondsat-minisat,0.7026600000000001,0.358362,0.344298,24
first-responders-ipc08,p20,fondsat-minisat,0.710071,0.351668,0.358403,25
first-responders-ipc08,p20,fondsat-minisat,1.037275,0.679959,0.357316,26
first-responders-ipc08,p20,fondsat-minisat,1.113456,0.760976,0.35248,27
first-responders-ipc08,p20,fondsat-minisat,1.3455409999999999,0.830712,0.514829,28
first-responders-ipc08,p20,fondsat-minisat,1.48796,0.930151,0.557809,29
first-responders-ipc08,p20,fondsat-minisat,1.643158,1.041038,0.60212,30
first-responders-ipc08,p20,fondsat-minisat,1.657092,1.144702,0.51239,31
first-responders-ipc08,p20,fondsat-minisat,1.855069,1.273165,0.581904,32
first-responders-ipc08,p20,fondsat-minisat,2.066167,1.361996,0.704171,33
first-responders-ipc08,p20,fondsat-minisat,2.3565579999999997,1.523963,0.832595,34
first-responders-ipc08,p20,fondsat-minisat,2.5590479999999998,1.650874,0.908174,35
first-responders-ipc08,p20,fondsat-minisat,2.619041,1.813627,0.805414,36
first-responders-ipc08,p20,fondsat-minisat,3.0545980000000004,1.957977,1.096621,37
first-responders-ipc08,p20,fondsat-minisat,1.688736,0.806707,0.882029,38
first-responders-ipc08,p20,fondsat-minisat,2.938479,1.678983,1.259496,39
first-responders-ipc08,p20,fondsat-minisat,2.8030850000000003,1.511657,1.291428,40
first-responders-ipc08,p20,fondsat-minisat,3.9810170000000005,2.526743,1.454274,41
first-responders-ipc08,p20,fondsat-minisat,4.287109,2.774496,1.512613,42
first-responders-ipc08,p20,fondsat-minisat,4.631155,3.021152,1.610003,43
first-responders-ipc08,p20,fondsat-minisat,4.636968,3.282544,1.354424,44
first-responders-ipc08,p20,fondsat-minisat,5.346279,3.514,1.832279,45
first-responders-ipc08,p20,fondsat-minisat,4.257469,2.211207,2.046262,46
first-responders-ipc08,p20,fondsat-minisat,3.724708,2.084045,1.640663,47
first-responders-ipc08,p20,fondsat-minisat,3.933076,2.795403,1.137673,48
first-responders-ipc08,p20,fondsat-minisat,5.679274,3.663743,2.015531,49
first-responders-ipc08,p20,fondsat-minisat,5.538106,3.521189,2.016917,50
first-responders-ipc08,p20,fondsat-minisat,3.57248,2.477351,1.095129,51
first-responders-ipc08,p20,fondsat-minisat,5.024851,2.150512,2.874339,52
first-responders-ipc08,p20,fondsat-minisat,8.801203,5.712007,3.089196,53
first-responders-ipc08,p20,fondsat-minisat,9.12955,5.868431,3.261119,54
first-responders-ipc08,p20,fondsat-minisat,8.964884999999999,6.254014,2.710871,55
first-responders-ipc08,p20,fondsat-minisat,9.184652,6.348373,2.836279,56
first-responders-ipc08,p20,fondsat-minisat,10.873723,7.079875,3.793848,57
first-responders-ipc08,p20,fondsat-minisat,10.73627,7.325791,3.410479,58
first-responders-ipc08,p20,fondsat-minisat,7.448853,4.174222,3.274631,59
first-responders-ipc08,p20,fondsat-minisat,11.181132000000002,6.733247,4.447885,60
first-responders-ipc08,p20,fondsat-minisat,8.212762,5.982073,2.230689,61
first-responders-ipc08,p20,fondsat-minisat,8.697794,4.883764,3.81403,62
first-responders-ipc08,p20,fondsat-minisat,8.606284,5.915708,2.690576,63
first-responders-ipc08,p20,fondsat-minisat,9.826554999999999,4.50912,5.317435,64
first-responders-ipc08,p20,fondsat-minisat,7.3697870000000005,5.166837,2.20295,65
first-responders-ipc08,p20,fondsat-minisat,14.7801,10.677895,4.102205,66
first-responders-ipc08,p20,fondsat-minisat,14.13158,8.069667,6.061913,67
first-responders-ipc08,p20,fondsat-minisat,9.977391,6.733316,3.244075,68
first-responders-ipc08,p20,fondsat-minisat,11.708086,8.350244,3.357842,69
first-responders-ipc08,p20,fondsat-minisat,14.936387999999999,9.833305,5.103083,70
first-responders-ipc08,p20,fondsat-minisat,17.337249,10.829837,6.507412,71
first-responders-ipc08,p20,fondsat-minisat,13.766588,10.3588,3.407788,72
first-responders-ipc08,p20,fondsat-minisat,15.237517,7.513696,7.723821,73
first-responders-ipc08,p20,fondsat-minisat,13.38241,6.077169,7.305241,74
first-responders-ipc08,p20,fondsat-minisat,17.427056,8.662161,8.764895,75
first-responders-ipc08,p20,fondsat-minisat,20.072256,12.550572,7.521684,76
first-responders-ipc08,p20,fondsat-minisat,23.363387000000003,14.900968,8.462419,77
first-responders-ipc08,p20,fondsat-minisat,14.615987,10.28626,4.329727,78
first-responders-ipc08,p20,fondsat-minisat,22.921784,14.9415,7.980284,79
first-responders-ipc08,p20,fondsat-minisat,17.836131,11.844995,5.991136,80
first-responders-ipc08,p20,fondsat-minisat,18.15306,9.603653,8.549407,81
first-responders-ipc08,p20,fondsat-minisat,14.841502,9.092338,5.749164,82
first-responders-ipc08,p20,fondsat-minisat,21.581516999999998,14.705877,6.87564,83
first-responders-ipc08,p20,fondsat-minisat,20.983741000000002,15.422164,5.561577,84
first-responders-ipc08,p20,fondsat-minisat,21.222901,15.964498,5.258403,85
first-responders-ipc08,p20,fondsat-minisat,23.311206,16.587505,6.723701,86
first-responders-ipc08,p20,fondsat-minisat,17.927258000000002,11.071562,6.855696,87
first-responders-ipc08,p20,fondsat-minisat,27.164543000000002,13.212781,13.951762,88
first-responders-ipc08,p20,fondsat-minisat,29.395609,20.099355,9.296254,89
first-responders-ipc08,p20,fondsat-minisat,32.817317,21.334309,11.483008,90
first-responders-ipc08,p20,fondsat-minisat,31.732269000000002,24.18796,7.544309,91
first-responders-ipc08,p20,fondsat-minisat,29.087654999999998,20.274065,8.81359,92
first-responders-ipc08,p20,fondsat-minisat,31.951081000000002,17.463141,14.48794,93
first-responders-ipc08,p20,fondsat-minisat,26.789996000000002,17.3264,9.463596,94
first-responders-ipc08,p20,fondsat-minisat,41.565495,24.134038,17.431457,95
first-responders-ipc08,p20,fondsat-minisat,32.114249,18.767145,13.347104,96
first-responders-ipc08,p20,fondsat-minisat,30.170157,20.157971,10.012186,97
first-responders-ipc08,p20,fondsat-minisat,23.688281,14.125172,9.563109,98
first-responders-ipc08,p20,fondsat-minisat,41.558504,22.515691,19.042813,99
first-responders-ipc08,p20,fondsat-minisat,32.49608,19.411998,13.084082,100
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,30
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,28
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,26
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,96
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,97
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,76
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,2
first-responders-ipc08,p20,asp-opt-4,0.002,0.002,0.0,38
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,67
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,24
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,88
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,47
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,69
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,43
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,10
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,36
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,17
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,64
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,99
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,75
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,77
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,11
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,12
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,16
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,60
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,0
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,4
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,81
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,19
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,80
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,73
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,58
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,46
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,86
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,34
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,39
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,70
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,59
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,7
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,44
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,45
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,89
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,61
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,27
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,33
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,94
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,51
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,9
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,49
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,83
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,66
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,72
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,22
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,14
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,98
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,42
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,5
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,15
first-responders-ipc08,p20,asp-opt-4,0.005,0.005,0.0,95
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,84
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,68
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,1
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,93
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,85
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,48
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,32
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,6
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,35
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,41
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,18
first-responders-ipc08,p20,asp-opt-4,0.002,0.002,0.0,29
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,91
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,50
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,62
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,53
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,20
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,63
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,21
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,37
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,3
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,55
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,65
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,40
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,92
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,23
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,71
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,57
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,87
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,78
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,25
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,8
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,31
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,74
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,54
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,79
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,82
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,56
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,13
first-responders-ipc08,p20,asp-opt-4,0.004,0.004,0.0,90
first-responders-ipc08,p20,asp-opt-4,0.003,0.003,0.0,52
first-responders-ipc08,p20,asp-1,0.002,0.002,0.0,30
first-responders-ipc08,p20,asp-1,0.002,0.002,0.0,28
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,26
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,96
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,97
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,76
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,2
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,38
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,67
first-responders-ipc08,p20,asp-1,0.002,0.002,0.0,24
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,88
first-responders-ipc08,p20,asp-1,0.002,0.002,0.0,47
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,69
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,43
first-responders-ipc08,p20,asp-1,0.005,0.005,0.0,10
first-responders-ipc08,p20,asp-1,0.002,0.002,0.0,36
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,17
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,64
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,99
first-responders-ipc08,p20,asp-1,0.005,0.005,0.0,75
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,77
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,11
first-responders-ipc08,p20,asp-1,0.002,0.002,0.0,12
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,16
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,60
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,0
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,4
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,81
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,19
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,80
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,73
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,58
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,46
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,86
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,34
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,39
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,70
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,59
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,7
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,44
first-responders-ipc08,p20,asp-1,0.002,0.002,0.0,45
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,89
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,61
first-responders-ipc08,p20,asp-1,0.002,0.002,0.0,27
first-responders-ipc08,p20,asp-1,0.002,0.002,0.0,33
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,94
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,51
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,9
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,49
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,83
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,66
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,72
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,22
first-responders-ipc08,p20,asp-1,0.002,0.002,0.0,14
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,98
first-responders-ipc08,p20,asp-1,0.002,0.002,0.0,42
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,5
first-responders-ipc08,p20,asp-1,0.002,0.002,0.0,15
first-responders-ipc08,p20,asp-1,0.003,0.003,0.0,95
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,84
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,68
first-responders-ipc08,p20,asp-1,0.002,0.002,0.0,1
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,93
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,85
first-responders-ipc08,p20,asp-1,0.004,0.004,0.0,48
first-responders-ipc08,p20,asp-1,0.005,0.005,0.0,32
first-responders-ipc08,p20,asp-1,0.002,0.002,0.0,6
